timestamp,gtr,gtr-norm,merit-nt,bgp,ping-slash24,datetime,DATETIME,LABEL
1692977400,2937843645.0,0.5899435789842111,3.8,2926,585.0,2023-08-25 15:30:00+00:00,2023-08-25 15:30:00+00:00,0
1692977700,,0.5899435789842111,5.2,2920,585.0,2023-08-25 15:35:00+00:00,2023-08-25 15:35:00+00:00,0
1692978000,,0.5899435789842111,3.8,2928,581.0,2023-08-25 15:40:00+00:00,2023-08-25 15:40:00+00:00,0
1692978300,,0.5899435789842111,6.4,2928,581.0,2023-08-25 15:45:00+00:00,2023-08-25 15:45:00+00:00,0
1692978600,,0.5899435789842111,4.4,2928,588.0,2023-08-25 15:50:00+00:00,2023-08-25 15:50:00+00:00,0
1692978900,,0.5899435789842111,4.6,2928,588.0,2023-08-25 15:55:00+00:00,2023-08-25 15:55:00+00:00,0
1692979200,2863467187.0,0.6081297367776256,5.2,2928,582.0,2023-08-25 16:00:00+00:00,2023-08-25 16:00:00+00:00,0
1692979500,,0.6081297367776256,5.6,2928,582.0,2023-08-25 16:05:00+00:00,2023-08-25 16:05:00+00:00,0
1692979800,,0.6081297367776256,6.2,2928,585.0,2023-08-25 16:10:00+00:00,2023-08-25 16:10:00+00:00,0
1692980100,,0.6081297367776256,4.8,2928,585.0,2023-08-25 16:15:00+00:00,2023-08-25 16:15:00+00:00,0
1692980400,,0.6081297367776256,5.6,2928,577.0,2023-08-25 16:20:00+00:00,2023-08-25 16:20:00+00:00,0
1692980700,,0.6081297367776256,5.4,2929,577.0,2023-08-25 16:25:00+00:00,2023-08-25 16:25:00+00:00,0
1692981000,3078912083.0,0.6641810204537174,5.4,2929,569.0,2023-08-25 16:30:00+00:00,2023-08-25 16:30:00+00:00,0
1692981300,,0.6641810204537174,4.0,2929,569.0,2023-08-25 16:35:00+00:00,2023-08-25 16:35:00+00:00,0
1692981600,,0.6641810204537174,5.0,2929,557.0,2023-08-25 16:40:00+00:00,2023-08-25 16:40:00+00:00,0
1692981900,,0.6641810204537174,5.8,2929,557.0,2023-08-25 16:45:00+00:00,2023-08-25 16:45:00+00:00,0
1692982200,,0.6641810204537174,5.6,2929,560.0,2023-08-25 16:50:00+00:00,2023-08-25 16:50:00+00:00,0
1692982500,,0.6641810204537174,3.4,2929,560.0,2023-08-25 16:55:00+00:00,2023-08-25 16:55:00+00:00,0
1692982800,3351809375.0,0.7063106558231979,4.6,2929,553.0,2023-08-25 17:00:00+00:00,2023-08-25 17:00:00+00:00,0
1692983100,,0.7063106558231979,6.4,2929,553.0,2023-08-25 17:05:00+00:00,2023-08-25 17:05:00+00:00,0
1692983400,,0.7063106558231979,7.2,2929,556.0,2023-08-25 17:10:00+00:00,2023-08-25 17:10:00+00:00,0
1692983700,,0.7063106558231979,8.0,2929,556.0,2023-08-25 17:15:00+00:00,2023-08-25 17:15:00+00:00,0
1692984000,,0.7063106558231979,5.8,2929,545.0,2023-08-25 17:20:00+00:00,2023-08-25 17:20:00+00:00,0
1692984300,,0.7063106558231979,3.8,2929,545.0,2023-08-25 17:25:00+00:00,2023-08-25 17:25:00+00:00,0
1692984600,3532361145.0,0.7255718845939678,4.4,2929,547.0,2023-08-25 17:30:00+00:00,2023-08-25 17:30:00+00:00,0
1692984900,,0.7255718845939678,4.0,2929,547.0,2023-08-25 17:35:00+00:00,2023-08-25 17:35:00+00:00,0
1692985200,,0.7255718845939678,3.2,2929,539.0,2023-08-25 17:40:00+00:00,2023-08-25 17:40:00+00:00,0
1692985500,,0.7255718845939678,4.6,2928,539.0,2023-08-25 17:45:00+00:00,2023-08-25 17:45:00+00:00,0
1692985800,,0.7255718845939678,6.6,2929,545.0,2023-08-25 17:50:00+00:00,2023-08-25 17:50:00+00:00,0
1692986100,,0.7255718845939678,7.2,2929,545.0,2023-08-25 17:55:00+00:00,2023-08-25 17:55:00+00:00,0
1692986400,3770985208.0,0.74229513606056,6.4,2929,553.0,2023-08-25 18:00:00+00:00,2023-08-25 18:00:00+00:00,0
1692986700,,0.74229513606056,5.8,2929,553.0,2023-08-25 18:05:00+00:00,2023-08-25 18:05:00+00:00,0
1692987000,,0.74229513606056,5.0,2929,538.0,2023-08-25 18:10:00+00:00,2023-08-25 18:10:00+00:00,0
1692987300,,0.74229513606056,2.8,2929,538.0,2023-08-25 18:15:00+00:00,2023-08-25 18:15:00+00:00,0
1692987600,,0.74229513606056,3.6,2929,548.0,2023-08-25 18:20:00+00:00,2023-08-25 18:20:00+00:00,0
1692987900,,0.74229513606056,4.6,2929,548.0,2023-08-25 18:25:00+00:00,2023-08-25 18:25:00+00:00,0
1692988200,4034210833.0,0.7543851070866081,4.8,2929,535.0,2023-08-25 18:30:00+00:00,2023-08-25 18:30:00+00:00,0
1692988500,,0.7543851070866081,4.0,2929,535.0,2023-08-25 18:35:00+00:00,2023-08-25 18:35:00+00:00,0
1692988800,,0.7543851070866081,4.2,2929,537.0,2023-08-25 18:40:00+00:00,2023-08-25 18:40:00+00:00,0
1692989100,,0.7543851070866081,5.6,2929,537.0,2023-08-25 18:45:00+00:00,2023-08-25 18:45:00+00:00,0
1692989400,,0.7543851070866081,4.4,2929,539.0,2023-08-25 18:50:00+00:00,2023-08-25 18:50:00+00:00,0
1692989700,,0.7543851070866081,4.8,2929,539.0,2023-08-25 18:55:00+00:00,2023-08-25 18:55:00+00:00,0
1692990000,4310284895.0,0.7758411412627955,3.2,2929,542.0,2023-08-25 19:00:00+00:00,2023-08-25 19:00:00+00:00,0
1692990300,,0.7758411412627955,4.2,2929,542.0,2023-08-25 19:05:00+00:00,2023-08-25 19:05:00+00:00,0
1692990600,,0.7758411412627955,2.8,2929,539.0,2023-08-25 19:10:00+00:00,2023-08-25 19:10:00+00:00,0
1692990900,,0.7758411412627955,3.6,2929,539.0,2023-08-25 19:15:00+00:00,2023-08-25 19:15:00+00:00,0
1692991200,,0.7758411412627955,4.4,2929,552.0,2023-08-25 19:20:00+00:00,2023-08-25 19:20:00+00:00,0
1692991500,,0.7758411412627955,4.4,2929,552.0,2023-08-25 19:25:00+00:00,2023-08-25 19:25:00+00:00,0
1692991800,4468004687.0,0.7981370442721447,4.0,2929,547.0,2023-08-25 19:30:00+00:00,2023-08-25 19:30:00+00:00,0
1692992100,,0.7981370442721447,4.0,2929,547.0,2023-08-25 19:35:00+00:00,2023-08-25 19:35:00+00:00,0
1692992400,,0.7981370442721447,5.2,2929,561.0,2023-08-25 19:40:00+00:00,2023-08-25 19:40:00+00:00,0
1692992700,,0.7981370442721447,3.4,2929,561.0,2023-08-25 19:45:00+00:00,2023-08-25 19:45:00+00:00,0
1692993000,,0.7981370442721447,3.6,2929,538.0,2023-08-25 19:50:00+00:00,2023-08-25 19:50:00+00:00,0
1692993300,,0.7981370442721447,4.2,2929,538.0,2023-08-25 19:55:00+00:00,2023-08-25 19:55:00+00:00,0
1692993600,4960968750.0,0.8336890259196849,3.6,2929,559.0,2023-08-25 20:00:00+00:00,2023-08-25 20:00:00+00:00,0
1692993900,,0.8336890259196849,2.8,2929,559.0,2023-08-25 20:05:00+00:00,2023-08-25 20:05:00+00:00,0
1692994200,,0.8336890259196849,3.8,2929,550.0,2023-08-25 20:10:00+00:00,2023-08-25 20:10:00+00:00,0
1692994500,,0.8336890259196849,3.4,2929,550.0,2023-08-25 20:15:00+00:00,2023-08-25 20:15:00+00:00,0
1692994800,,0.8336890259196849,4.2,2929,564.0,2023-08-25 20:20:00+00:00,2023-08-25 20:20:00+00:00,0
1692995100,,0.8336890259196849,4.6,2929,564.0,2023-08-25 20:25:00+00:00,2023-08-25 20:25:00+00:00,0
1692995400,5116339895.0,0.8425189669648369,5.4,2929,558.0,2023-08-25 20:30:00+00:00,2023-08-25 20:30:00+00:00,0
1692995700,,0.8425189669648369,4.2,2929,558.0,2023-08-25 20:35:00+00:00,2023-08-25 20:35:00+00:00,0
1692996000,,0.8425189669648369,3.8,2929,553.0,2023-08-25 20:40:00+00:00,2023-08-25 20:40:00+00:00,0
1692996300,,0.8425189669648369,3.6,2929,553.0,2023-08-25 20:45:00+00:00,2023-08-25 20:45:00+00:00,0
1692996600,,0.8425189669648369,3.6,2928,566.0,2023-08-25 20:50:00+00:00,2023-08-25 20:50:00+00:00,0
1692996900,,0.8425189669648369,5.0,2928,566.0,2023-08-25 20:55:00+00:00,2023-08-25 20:55:00+00:00,0
1692997200,5142444791.0,0.8460138363106111,4.2,2928,578.0,2023-08-25 21:00:00+00:00,2023-08-25 21:00:00+00:00,0
1692997500,,0.8460138363106111,3.6,2927,578.0,2023-08-25 21:05:00+00:00,2023-08-25 21:05:00+00:00,0
1692997800,,0.8460138363106111,6.2,2927,569.0,2023-08-25 21:10:00+00:00,2023-08-25 21:10:00+00:00,0
1692998100,,0.8460138363106111,3.4,2927,569.0,2023-08-25 21:15:00+00:00,2023-08-25 21:15:00+00:00,0
1692998400,,0.8460138363106111,5.8,2929,579.0,2023-08-25 21:20:00+00:00,2023-08-25 21:20:00+00:00,0
1692998700,,0.8460138363106111,4.0,2929,579.0,2023-08-25 21:25:00+00:00,2023-08-25 21:25:00+00:00,0
1692999000,5574287187.0,0.877791094595278,3.6,2924,577.0,2023-08-25 21:30:00+00:00,2023-08-25 21:30:00+00:00,0
1692999300,,0.877791094595278,4.2,2924,577.0,2023-08-25 21:35:00+00:00,2023-08-25 21:35:00+00:00,0
1692999600,,0.877791094595278,3.2,2916,564.0,2023-08-25 21:40:00+00:00,2023-08-25 21:40:00+00:00,0
1692999900,,0.877791094595278,3.6,2924,564.0,2023-08-25 21:45:00+00:00,2023-08-25 21:45:00+00:00,0
1693000200,,0.877791094595278,4.8,2928,571.0,2023-08-25 21:50:00+00:00,2023-08-25 21:50:00+00:00,0
1693000500,,0.877791094595278,2.8,2929,571.0,2023-08-25 21:55:00+00:00,2023-08-25 21:55:00+00:00,0
1693000800,5419620312.0,0.8580355190883097,6.0,2929,598.0,2023-08-25 22:00:00+00:00,2023-08-25 22:00:00+00:00,0
1693001100,,0.8580355190883097,5.6,2929,598.0,2023-08-25 22:05:00+00:00,2023-08-25 22:05:00+00:00,0
1693001400,,0.8580355190883097,5.0,2929,575.0,2023-08-25 22:10:00+00:00,2023-08-25 22:10:00+00:00,0
1693001700,,0.8580355190883097,5.2,2929,575.0,2023-08-25 22:15:00+00:00,2023-08-25 22:15:00+00:00,0
1693002000,,0.8580355190883097,4.4,2929,581.0,2023-08-25 22:20:00+00:00,2023-08-25 22:20:00+00:00,0
1693002300,,0.8580355190883097,4.8,2929,581.0,2023-08-25 22:25:00+00:00,2023-08-25 22:25:00+00:00,0
1693002600,5142483750.0,0.8087200534581763,4.8,2929,586.0,2023-08-25 22:30:00+00:00,2023-08-25 22:30:00+00:00,0
1693002900,,0.8087200534581763,4.4,2929,586.0,2023-08-25 22:35:00+00:00,2023-08-25 22:35:00+00:00,0
1693003200,,0.8087200534581763,4.6,2929,573.0,2023-08-25 22:40:00+00:00,2023-08-25 22:40:00+00:00,0
1693003500,,0.8087200534581763,4.0,2929,573.0,2023-08-25 22:45:00+00:00,2023-08-25 22:45:00+00:00,0
1693003800,,0.8087200534581763,4.0,2929,563.0,2023-08-25 22:50:00+00:00,2023-08-25 22:50:00+00:00,0
1693004100,,0.8087200534581763,5.2,2929,563.0,2023-08-25 22:55:00+00:00,2023-08-25 22:55:00+00:00,0
1693004400,4923751770.0,0.7682018669903835,4.6,2929,577.0,2023-08-25 23:00:00+00:00,2023-08-25 23:00:00+00:00,0
1693004700,,0.7682018669903835,4.0,2928,577.0,2023-08-25 23:05:00+00:00,2023-08-25 23:05:00+00:00,0
1693005000,,0.7682018669903835,4.0,2929,576.0,2023-08-25 23:10:00+00:00,2023-08-25 23:10:00+00:00,0
1693005300,,0.7682018669903835,4.8,2929,576.0,2023-08-25 23:15:00+00:00,2023-08-25 23:15:00+00:00,0
1693005600,,0.7682018669903835,4.8,2929,602.0,2023-08-25 23:20:00+00:00,2023-08-25 23:20:00+00:00,0
1693005900,,0.7682018669903835,5.6,2929,602.0,2023-08-25 23:25:00+00:00,2023-08-25 23:25:00+00:00,0
1693006200,4567813125.0,0.7092499091679394,5.4,2929,587.0,2023-08-25 23:30:00+00:00,2023-08-25 23:30:00+00:00,0
1693006500,,0.7092499091679394,4.6,2929,587.0,2023-08-25 23:35:00+00:00,2023-08-25 23:35:00+00:00,0
1693006800,,0.7092499091679394,4.2,2929,593.0,2023-08-25 23:40:00+00:00,2023-08-25 23:40:00+00:00,0
1693007100,,0.7092499091679394,6.0,2929,593.0,2023-08-25 23:45:00+00:00,2023-08-25 23:45:00+00:00,0
1693007400,,0.7092499091679394,6.0,2929,612.0,2023-08-25 23:50:00+00:00,2023-08-25 23:50:00+00:00,0
1693007700,,0.7092499091679394,4.6,2929,612.0,2023-08-25 23:55:00+00:00,2023-08-25 23:55:00+00:00,0
1693008000,4082409375.0,0.6567813909014856,4.2,2929,597.0,2023-08-26 00:00:00+00:00,2023-08-26 00:00:00+00:00,0
1693008300,,0.6567813909014856,5.0,2929,597.0,2023-08-26 00:05:00+00:00,2023-08-26 00:05:00+00:00,0
1693008600,,0.6567813909014856,4.8,2929,592.0,2023-08-26 00:10:00+00:00,2023-08-26 00:10:00+00:00,0
1693008900,,0.6567813909014856,5.4,2929,592.0,2023-08-26 00:15:00+00:00,2023-08-26 00:15:00+00:00,0
1693009200,,0.6567813909014856,5.8,2929,600.0,2023-08-26 00:20:00+00:00,2023-08-26 00:20:00+00:00,0
1693009500,,0.6567813909014856,5.2,2929,600.0,2023-08-26 00:25:00+00:00,2023-08-26 00:25:00+00:00,0
1693009800,3614729687.0,0.5883610775724101,5.8,2929,588.0,2023-08-26 00:30:00+00:00,2023-08-26 00:30:00+00:00,0
1693010100,,0.5883610775724101,5.8,2929,588.0,2023-08-26 00:35:00+00:00,2023-08-26 00:35:00+00:00,0
1693010400,,0.5883610775724101,4.4,2929,592.0,2023-08-26 00:40:00+00:00,2023-08-26 00:40:00+00:00,0
1693010700,,0.5883610775724101,5.4,2929,592.0,2023-08-26 00:45:00+00:00,2023-08-26 00:45:00+00:00,0
1693011000,,0.5883610775724101,5.8,2929,578.0,2023-08-26 00:50:00+00:00,2023-08-26 00:50:00+00:00,0
1693011300,,0.5883610775724101,5.4,2921,578.0,2023-08-26 00:55:00+00:00,2023-08-26 00:55:00+00:00,0
1693011600,3209233125.0,0.5406052001015468,1.2,2297,234.0,2023-08-26 01:00:00+00:00,2023-08-26 01:00:00+00:00,1
1693011900,,0.5406052001015468,0.4,2298,234.0,2023-08-26 01:05:00+00:00,2023-08-26 01:05:00+00:00,1
1693012200,,0.5406052001015468,0.2,1635,206.0,2023-08-26 01:10:00+00:00,2023-08-26 01:10:00+00:00,1
1693012500,,0.5406052001015468,0.2,1632,206.0,2023-08-26 01:15:00+00:00,2023-08-26 01:15:00+00:00,1
1693012800,,0.5406052001015468,0.4,1632,214.0,2023-08-26 01:20:00+00:00,2023-08-26 01:20:00+00:00,1
1693013100,,0.5406052001015468,0.4,2290,214.0,2023-08-26 01:25:00+00:00,2023-08-26 01:25:00+00:00,1
1693013400,524189375.0,0.09489944922310722,0.2,2290,217.0,2023-08-26 01:30:00+00:00,2023-08-26 01:30:00+00:00,1
1693013700,,0.09489944922310722,0.8,2289,217.0,2023-08-26 01:35:00+00:00,2023-08-26 01:35:00+00:00,1
1693014000,,0.09489944922310722,0.2,2289,212.0,2023-08-26 01:40:00+00:00,2023-08-26 01:40:00+00:00,1
1693014300,,0.09489944922310722,0.2,2290,212.0,2023-08-26 01:45:00+00:00,2023-08-26 01:45:00+00:00,1
1693014600,,0.09489944922310722,0.0,2172,209.0,2023-08-26 01:50:00+00:00,2023-08-26 01:50:00+00:00,1
1693014900,,0.09489944922310722,0.2,2290,209.0,2023-08-26 01:55:00+00:00,2023-08-26 01:55:00+00:00,1
1693015200,436005312.0,0.08149029628634176,0.8,2290,205.0,2023-08-26 02:00:00+00:00,2023-08-26 02:00:00+00:00,1
1693015500,,0.08149029628634176,0.2,2289,205.0,2023-08-26 02:05:00+00:00,2023-08-26 02:05:00+00:00,1
1693015800,,0.08149029628634176,0.4,2290,205.0,2023-08-26 02:10:00+00:00,2023-08-26 02:10:00+00:00,1
1693016100,,0.08149029628634176,1.0,2289,205.0,2023-08-26 02:15:00+00:00,2023-08-26 02:15:00+00:00,1
1693016400,,0.08149029628634176,0.6,2290,211.0,2023-08-26 02:20:00+00:00,2023-08-26 02:20:00+00:00,1
1693016700,,0.08149029628634176,0.8,2290,211.0,2023-08-26 02:25:00+00:00,2023-08-26 02:25:00+00:00,1
1693017000,376706270.0,0.07679426601896143,0.6,2289,209.0,2023-08-26 02:30:00+00:00,2023-08-26 02:30:00+00:00,1
1693017300,,0.07679426601896143,0.2,2289,209.0,2023-08-26 02:35:00+00:00,2023-08-26 02:35:00+00:00,1
1693017600,,0.07679426601896143,0.4,2288,208.0,2023-08-26 02:40:00+00:00,2023-08-26 02:40:00+00:00,1
1693017900,,0.07679426601896143,0.6,2288,208.0,2023-08-26 02:45:00+00:00,2023-08-26 02:45:00+00:00,1
1693018200,,0.07679426601896143,0.8,2288,208.0,2023-08-26 02:50:00+00:00,2023-08-26 02:50:00+00:00,1
1693018500,,0.07679426601896143,1.0,2289,208.0,2023-08-26 02:55:00+00:00,2023-08-26 02:55:00+00:00,1
1693018800,323972010.0,0.0703613618787709,1.2,2288,209.0,2023-08-26 03:00:00+00:00,2023-08-26 03:00:00+00:00,1
1693019100,,0.0703613618787709,0.2,2289,209.0,2023-08-26 03:05:00+00:00,2023-08-26 03:05:00+00:00,1
1693019400,,0.0703613618787709,0.8,2289,211.0,2023-08-26 03:10:00+00:00,2023-08-26 03:10:00+00:00,1
1693019700,,0.0703613618787709,0.6,2289,211.0,2023-08-26 03:15:00+00:00,2023-08-26 03:15:00+00:00,1
1693020000,,0.0703613618787709,0.0,2290,212.0,2023-08-26 03:20:00+00:00,2023-08-26 03:20:00+00:00,1
1693020300,,0.0703613618787709,0.4,2290,212.0,2023-08-26 03:25:00+00:00,2023-08-26 03:25:00+00:00,1
1693020600,292416770.0,0.06641115406127583,0.2,2294,207.0,2023-08-26 03:30:00+00:00,2023-08-26 03:30:00+00:00,1
1693020900,,0.06641115406127583,0.4,2294,207.0,2023-08-26 03:35:00+00:00,2023-08-26 03:35:00+00:00,1
1693021200,,0.06641115406127583,0.2,2289,205.0,2023-08-26 03:40:00+00:00,2023-08-26 03:40:00+00:00,1
1693021500,,0.06641115406127583,2.4,2289,205.0,2023-08-26 03:45:00+00:00,2023-08-26 03:45:00+00:00,1
1693021800,,0.06641115406127583,1.2,2289,210.0,2023-08-26 03:50:00+00:00,2023-08-26 03:50:00+00:00,1
1693022100,,0.06641115406127583,0.4,2290,210.0,2023-08-26 03:55:00+00:00,2023-08-26 03:55:00+00:00,1
1693022400,287601406.0,0.06948769521298383,0.2,2289,202.0,2023-08-26 04:00:00+00:00,2023-08-26 04:00:00+00:00,1
1693022700,,0.06948769521298383,0.2,2290,202.0,2023-08-26 04:05:00+00:00,2023-08-26 04:05:00+00:00,1
1693023000,,0.06948769521298383,0.4,2290,215.0,2023-08-26 04:10:00+00:00,2023-08-26 04:10:00+00:00,1
1693023300,,0.06948769521298383,0.6,2289,215.0,2023-08-26 04:15:00+00:00,2023-08-26 04:15:00+00:00,1
1693023600,,0.06948769521298383,0.8,2290,209.0,2023-08-26 04:20:00+00:00,2023-08-26 04:20:00+00:00,1
1693023900,,0.06948769521298383,1.2,976,209.0,2023-08-26 04:25:00+00:00,2023-08-26 04:25:00+00:00,1
1693024200,300308312.0,0.07385600746409533,1.0,977,208.0,2023-08-26 04:30:00+00:00,2023-08-26 04:30:00+00:00,1
1693024500,,0.07385600746409533,2.2,2289,208.0,2023-08-26 04:35:00+00:00,2023-08-26 04:35:00+00:00,1
1693024800,,0.07385600746409533,1.4,2289,209.0,2023-08-26 04:40:00+00:00,2023-08-26 04:40:00+00:00,1
1693025100,,0.07385600746409533,0.4,2289,209.0,2023-08-26 04:45:00+00:00,2023-08-26 04:45:00+00:00,1
1693025400,,0.07385600746409533,1.6,2289,214.0,2023-08-26 04:50:00+00:00,2023-08-26 04:50:00+00:00,1
1693025700,,0.07385600746409533,0.8,2355,214.0,2023-08-26 04:55:00+00:00,2023-08-26 04:55:00+00:00,1
1693026000,320800125.0,0.07845220250511602,11.4,2926,296.0,2023-08-26 05:00:00+00:00,2023-08-26 05:00:00+00:00,0
1693026300,,0.07845220250511602,9.8,2848,296.0,2023-08-26 05:05:00+00:00,2023-08-26 05:05:00+00:00,0
1693026600,,0.07845220250511602,8.8,2926,347.0,2023-08-26 05:10:00+00:00,2023-08-26 05:10:00+00:00,0
1693026900,,0.07845220250511602,8.6,2926,347.0,2023-08-26 05:15:00+00:00,2023-08-26 05:15:00+00:00,0
1693027200,,0.07845220250511602,8.6,2927,425.0,2023-08-26 05:20:00+00:00,2023-08-26 05:20:00+00:00,0
1693027500,,0.07845220250511602,9.4,2927,425.0,2023-08-26 05:25:00+00:00,2023-08-26 05:25:00+00:00,0
1693027800,3110606041.0,0.628563461411697,6.2,2928,456.0,2023-08-26 05:30:00+00:00,2023-08-26 05:30:00+00:00,0
1693028100,,0.628563461411697,5.8,2928,456.0,2023-08-26 05:35:00+00:00,2023-08-26 05:35:00+00:00,0
1693028400,,0.628563461411697,7.0,2928,479.0,2023-08-26 05:40:00+00:00,2023-08-26 05:40:00+00:00,0
1693028700,,0.628563461411697,6.6,2928,479.0,2023-08-26 05:45:00+00:00,2023-08-26 05:45:00+00:00,0
1693029000,,0.628563461411697,5.4,2928,499.0,2023-08-26 05:50:00+00:00,2023-08-26 05:50:00+00:00,0
1693029300,,0.628563461411697,6.0,2928,499.0,2023-08-26 05:55:00+00:00,2023-08-26 05:55:00+00:00,0
1693029600,2603613125.0,0.55317111097816,5.8,2928,518.0,2023-08-26 06:00:00+00:00,2023-08-26 06:00:00+00:00,0
1693029900,,0.55317111097816,4.8,2928,518.0,2023-08-26 06:05:00+00:00,2023-08-26 06:05:00+00:00,0
1693030200,,0.55317111097816,6.2,2928,535.0,2023-08-26 06:10:00+00:00,2023-08-26 06:10:00+00:00,0
1693030500,,0.55317111097816,6.4,2928,535.0,2023-08-26 06:15:00+00:00,2023-08-26 06:15:00+00:00,0
1693030800,,0.55317111097816,5.6,2928,564.0,2023-08-26 06:20:00+00:00,2023-08-26 06:20:00+00:00,0
1693031100,,0.55317111097816,6.6,2928,564.0,2023-08-26 06:25:00+00:00,2023-08-26 06:25:00+00:00,0
1693031400,2836282499.0,0.5880888828729115,7.0,2928,564.0,2023-08-26 06:30:00+00:00,2023-08-26 06:30:00+00:00,0
1693031700,,0.5880888828729115,6.2,2928,564.0,2023-08-26 06:35:00+00:00,2023-08-26 06:35:00+00:00,0
1693032000,,0.5880888828729115,6.4,2928,583.0,2023-08-26 06:40:00+00:00,2023-08-26 06:40:00+00:00,0
1693032300,,0.5880888828729115,7.2,2928,583.0,2023-08-26 06:45:00+00:00,2023-08-26 06:45:00+00:00,0
1693032600,,0.5880888828729115,7.2,2928,562.0,2023-08-26 06:50:00+00:00,2023-08-26 06:50:00+00:00,0
1693032900,,0.5880888828729115,5.6,2913,562.0,2023-08-26 06:55:00+00:00,2023-08-26 06:55:00+00:00,0
1693033200,3082283541.0,0.6078287396597751,5.8,2928,573.0,2023-08-26 07:00:00+00:00,2023-08-26 07:00:00+00:00,0
1693033500,,0.6078287396597751,5.8,2928,573.0,2023-08-26 07:05:00+00:00,2023-08-26 07:05:00+00:00,0
1693033800,,0.6078287396597751,4.8,2928,585.0,2023-08-26 07:10:00+00:00,2023-08-26 07:10:00+00:00,0
1693034100,,0.6078287396597751,6.8,2929,585.0,2023-08-26 07:15:00+00:00,2023-08-26 07:15:00+00:00,0
1693034400,,0.6078287396597751,6.6,2929,578.0,2023-08-26 07:20:00+00:00,2023-08-26 07:20:00+00:00,0
1693034700,,0.6078287396597751,6.6,2929,578.0,2023-08-26 07:25:00+00:00,2023-08-26 07:25:00+00:00,0
1693035000,3422043749.0,0.662377931155814,6.2,2929,579.0,2023-08-26 07:30:00+00:00,2023-08-26 07:30:00+00:00,0
1693035300,,0.662377931155814,5.8,2929,579.0,2023-08-26 07:35:00+00:00,2023-08-26 07:35:00+00:00,0
1693035600,,0.662377931155814,6.2,2929,581.0,2023-08-26 07:40:00+00:00,2023-08-26 07:40:00+00:00,0
1693035900,,0.662377931155814,6.0,2929,581.0,2023-08-26 07:45:00+00:00,2023-08-26 07:45:00+00:00,0
1693036200,,0.662377931155814,6.8,2929,591.0,2023-08-26 07:50:00+00:00,2023-08-26 07:50:00+00:00,0
1693036500,,0.662377931155814,6.0,2929,591.0,2023-08-26 07:55:00+00:00,2023-08-26 07:55:00+00:00,0
1693036800,3798261458.0,0.7036124451698852,6.2,2929,586.0,2023-08-26 08:00:00+00:00,2023-08-26 08:00:00+00:00,0
1693037100,,0.7036124451698852,5.8,2928,586.0,2023-08-26 08:05:00+00:00,2023-08-26 08:05:00+00:00,0
1693037400,,0.7036124451698852,5.6,2930,585.0,2023-08-26 08:10:00+00:00,2023-08-26 08:10:00+00:00,0
1693037700,,0.7036124451698852,6.2,2930,585.0,2023-08-26 08:15:00+00:00,2023-08-26 08:15:00+00:00,0
1693038000,,0.7036124451698852,5.2,2930,587.0,2023-08-26 08:20:00+00:00,2023-08-26 08:20:00+00:00,0
1693038300,,0.7036124451698852,6.8,2930,587.0,2023-08-26 08:25:00+00:00,2023-08-26 08:25:00+00:00,0
1693038600,4090949270.0,0.7452604260007422,5.8,2930,589.0,2023-08-26 08:30:00+00:00,2023-08-26 08:30:00+00:00,0
1693038900,,0.7452604260007422,6.6,2930,589.0,2023-08-26 08:35:00+00:00,2023-08-26 08:35:00+00:00,0
1693039200,,0.7452604260007422,4.2,2930,589.0,2023-08-26 08:40:00+00:00,2023-08-26 08:40:00+00:00,0
1693039500,,0.7452604260007422,4.0,2930,589.0,2023-08-26 08:45:00+00:00,2023-08-26 08:45:00+00:00,0
1693039800,,0.7452604260007422,5.2,2930,584.0,2023-08-26 08:50:00+00:00,2023-08-26 08:50:00+00:00,0
1693040100,,0.7452604260007422,5.4,2930,584.0,2023-08-26 08:55:00+00:00,2023-08-26 08:55:00+00:00,0
1693040400,4269278125.0,0.766853468572136,5.0,2930,582.0,2023-08-26 09:00:00+00:00,2023-08-26 09:00:00+00:00,0
1693040700,,0.766853468572136,4.4,2930,582.0,2023-08-26 09:05:00+00:00,2023-08-26 09:05:00+00:00,0
1693041000,,0.766853468572136,5.2,2930,592.0,2023-08-26 09:10:00+00:00,2023-08-26 09:10:00+00:00,0
1693041300,,0.766853468572136,5.8,2930,592.0,2023-08-26 09:15:00+00:00,2023-08-26 09:15:00+00:00,0
1693041600,,0.766853468572136,5.6,2930,585.0,2023-08-26 09:20:00+00:00,2023-08-26 09:20:00+00:00,0
1693041900,,0.766853468572136,7.0,2930,585.0,2023-08-26 09:25:00+00:00,2023-08-26 09:25:00+00:00,0
1693042200,4272189583.0,0.7923275064584531,4.4,2930,581.0,2023-08-26 09:30:00+00:00,2023-08-26 09:30:00+00:00,0
1693042500,,0.7923275064584531,5.8,2930,581.0,2023-08-26 09:35:00+00:00,2023-08-26 09:35:00+00:00,0
1693042800,,0.7923275064584531,6.6,2930,585.0,2023-08-26 09:40:00+00:00,2023-08-26 09:40:00+00:00,0
1693043100,,0.7923275064584531,5.6,2930,585.0,2023-08-26 09:45:00+00:00,2023-08-26 09:45:00+00:00,0
1693043400,,0.7923275064584531,6.8,2930,586.0,2023-08-26 09:50:00+00:00,2023-08-26 09:50:00+00:00,0
1693043700,,0.7923275064584531,3.8,2930,586.0,2023-08-26 09:55:00+00:00,2023-08-26 09:55:00+00:00,0
